,name,geometry,maxspeed
5010,Rua São João da Cruz,"LINESTRING (-8.648325399999999 40.6440568, -8.6483124 40.6440732, -8.6483124 40.6441062, -8.648403500000001 40.6443548, -8.6484209 40.6443795, -8.648449100000001 40.6443927, -8.648486 40.6443977, -8.648794199999999 40.6443384, -8.6490864 40.6441534, -8.6492565 40.6440469, -8.649295499999999 40.6440189, -8.649315100000001 40.6439777, -8.649318299999999 40.6439473, -8.649195199999999 40.6438272)",50
5011,,"LINESTRING (-8.629904700000001 40.6262717, -8.629935700000001 40.6262783, -8.6299679 40.6262765, -8.629990299999999 40.6262697, -8.6300153 40.6262542, -8.630031799999999 40.6262332, -8.630037700000001 40.6262115)",40
5012,Rua das Areias de Vilar,"LINESTRING (-8.629904700000001 40.6262717, -8.6296535 40.6264125, -8.629522100000001 40.6266155, -8.6291648 40.6270707)",40
5013,Rua Luís de Camões,"LINESTRING (-8.6056568 40.6304369, -8.6057361 40.6306118, -8.6065045 40.6314793)",50
5014,Rua do Alambique,"LINESTRING (-8.6056568 40.6304369, -8.6054575 40.6304181, -8.605026499999999 40.6304457, -8.604764299999999 40.6304841, -8.6036178 40.6307773, -8.6034036 40.630886, -8.6031943 40.6310984, -8.6031586 40.6312236, -8.6034066 40.6318478)",50
5015,Rua dos Combatentes de Cacia,"LINESTRING (-8.599569499999999 40.6821775, -8.5995136 40.682131)",50
5016,Rua dos Combatentes de Cacia,"LINESTRING (-8.599569499999999 40.6821775, -8.5996822 40.682271)",50
5017,,"LINESTRING (-8.599569499999999 40.6821775, -8.5994492 40.6822693, -8.5995478 40.6823545, -8.5996822 40.682271)",50
5018,"['Rua Bento de Magalhães', 'Cais dos Santos Mártires', 'Cais da Malhada']","LINESTRING (-8.6583428 40.6383908, -8.658498399999999 40.6385071, -8.658715000000001 40.6386547, -8.6588075 40.6387181, -8.6588814 40.6387801, -8.658847099999999 40.6388385, -8.6583422 40.6394648, -8.658257600000001 40.6394871, -8.6582007 40.6394739, -8.6577343 40.6391535, -8.657282199999999 40.6388603, -8.657229299999999 40.6388251, -8.657188100000001 40.6387928)",50
5019,Avenida de Dom Afonso V,"LINESTRING (-8.619157299999999 40.6318194, -8.6194144 40.6315303, -8.619956 40.6312804, -8.620097100000001 40.6312153)",50
5020,Avenida de Dom Afonso V,"LINESTRING (-8.619157299999999 40.6318194, -8.618829 40.6321937, -8.6186986 40.6323424, -8.618656100000001 40.6323909, -8.618509700000001 40.6325433)",50
5021,Rua da Rainha Dona Isabel,"LINESTRING (-8.619157299999999 40.6318194, -8.619263399999999 40.6319585, -8.619369499999999 40.6320976, -8.619854800000001 40.6328085, -8.6203919 40.6332751, -8.6205151 40.6333822)",50
5022,Avenida Sport Clube do Beira-Mar,"LINESTRING (-8.5886353 40.6472072, -8.588549799999999 40.6472017, -8.5884661 40.6472219, -8.588379700000001 40.6472763)",50
5023,Rua do Quinchoso,"LINESTRING (-8.5335009 40.6076709, -8.533448399999999 40.6076928, -8.532324600000001 40.6081314, -8.531462700000001 40.6080237, -8.531324400000001 40.6079306, -8.5310902 40.6075793, -8.530968700000001 40.6074753)",50
5024,Rua do Quinchoso,"LINESTRING (-8.5335009 40.6076709, -8.5345662 40.6072271, -8.535 40.6070001, -8.535266999999999 40.6068601, -8.535394200000001 40.6067935)",50
5025,Rua do Cabeço do Vale,"LINESTRING (-8.5335009 40.6076709, -8.5334918 40.6077849, -8.533521800000001 40.6078872, -8.533963200000001 40.6082053, -8.5341203 40.6081769, -8.5345692 40.6079269, -8.5356167 40.6077054)",50
5026,Rua de Oliveira de Azeméis,"LINESTRING (-8.6513691 40.6301748, -8.6516667 40.6301504)",50
5027,Rua de Oliveira de Azeméis,"LINESTRING (-8.6513691 40.6301748, -8.651325699999999 40.630124, -8.6512773 40.6301085, -8.650871799999999 40.6301438, -8.6508197 40.6301677, -8.650802000000001 40.6302247)",30
5028,,"LINESTRING (-8.636350800000001 40.634162, -8.636350999999999 40.6340934, -8.6363263 40.6339282, -8.636321799999999 40.633693, -8.6363383 40.6332404)",50
5029,,"LINESTRING (-8.636350800000001 40.634162, -8.636330299999999 40.6342007, -8.6362872 40.6342436, -8.635926 40.6344626, -8.635904099999999 40.6344757)",50
5030,,"LINESTRING (-8.636350800000001 40.634162, -8.6364486 40.6341832, -8.636616200000001 40.6341887, -8.636885599999999 40.6341649)",50
5031,Rua de Oliveira de Azeméis,"LINESTRING (-8.6504627 40.630254, -8.6504168 40.6302569, -8.650381299999999 40.6302599, -8.6501698 40.6302782, -8.649289 40.630354, -8.649225299999999 40.6303582)",30
5032,Rua de Oliveira de Azeméis,"LINESTRING (-8.6504627 40.630254, -8.650539 40.6302474, -8.650802000000001 40.6302247)",30
5033,Rua de Espinho,"LINESTRING (-8.6504627 40.630254, -8.650456800000001 40.6301891, -8.6502591 40.6287711, -8.6502532 40.6287152)",50
5034,Rua de Espinho,"LINESTRING (-8.6504627 40.630254, -8.6505834 40.6310631, -8.6506218 40.6313239, -8.650658399999999 40.6315349, -8.6507261 40.6317109, -8.6507653 40.6317798)",50
5035,,"LINESTRING (-8.670995 40.6361289, -8.671275400000001 40.6360534)",50
5036,,"LINESTRING (-8.670995 40.6361289, -8.6702215 40.6363778, -8.6693225 40.6367213)",50
5037,,"LINESTRING (-8.670995 40.6361289, -8.671131900000001 40.6361886, -8.6712281 40.636308, -8.6714938 40.6365616)",50
5038,Rua de Castelo de Paiva,"LINESTRING (-8.651157100000001 40.6286426, -8.651443499999999 40.6286189)",50
5039,Rua de Castelo de Paiva,"LINESTRING (-8.651157100000001 40.6286426, -8.6511268 40.6285905, -8.6510655 40.6285764, -8.6510377 40.6285782, -8.650686 40.628606, -8.6506302 40.62863, -8.650611899999999 40.6286827)",50
5040,Rua da Cabreira,"LINESTRING (-8.634277900000001 40.6169413, -8.634456500000001 40.6169146, -8.6346738 40.6168778)",50
5041,Rua da Cabreira,"LINESTRING (-8.634277900000001 40.6169413, -8.634059199999999 40.6170022, -8.633900199999999 40.6170582, -8.6338065 40.617069)",50
5042,,"LINESTRING (-8.6316752 40.6403543, -8.6315071 40.6403997)",50
5043,Rua da Cabreira,"LINESTRING (-8.6338065 40.617069, -8.633597099999999 40.6169983)",50
5044,Rua da Cabreira,"LINESTRING (-8.6338065 40.617069, -8.633900199999999 40.6170582, -8.634059199999999 40.6170022, -8.634277900000001 40.6169413)",50
5045,Rua de Castelo de Paiva,"LINESTRING (-8.650611899999999 40.6286827, -8.6502532 40.6287152)",50
5046,Rua de Castelo de Paiva,"LINESTRING (-8.650611899999999 40.6286827, -8.650646999999999 40.6287331, -8.6507139 40.6287401, -8.6510526 40.6287155, -8.651104 40.6287086, -8.6511473 40.6286893, -8.651157100000001 40.6286426)",50
5047,,"LINESTRING (-8.615895200000001 40.6666896, -8.616180200000001 40.6667818)",50
5048,,"LINESTRING (-8.615895200000001 40.6666896, -8.615947500000001 40.6666768, -8.6159914 40.6666518, -8.6160224 40.6666174, -8.6160364 40.6665811)",50
5049,,"LINESTRING (-8.6335678 40.6171816, -8.6336131 40.6172012, -8.6336651 40.6172039, -8.6337133 40.6171893)",50
5050,,"LINESTRING (-8.6335678 40.6171816, -8.633558300000001 40.6172484, -8.633537799999999 40.6173256)",50
5051,,"LINESTRING (-8.615807500000001 40.6664463, -8.6157646 40.6664656, -8.6157311 40.6664936, -8.6157086 40.6665316, -8.6157035 40.666573)",50
5052,,"LINESTRING (-8.615807500000001 40.6664463, -8.615673599999999 40.6664285, -8.615525699999999 40.6663789)",50
5053,,"LINESTRING (-8.6337133 40.6171893, -8.633748600000001 40.6171602, -8.6338065 40.617069)",50
5054,Travessa de Milão,"LINESTRING (-8.617678700000001 40.6551868, -8.617774199999999 40.6549476, -8.617817199999999 40.654854, -8.617817199999999 40.6547726, -8.617803500000001 40.6547108, -8.617785 40.6546302, -8.617771299999999 40.6545683, -8.6177498 40.6544584, -8.617723 40.6543323, -8.6176999 40.6542682)",50
5055,,"LINESTRING (-8.5871169 40.6431951, -8.5870327 40.643212, -8.586964999999999 40.6432511)",50
5056,Rua da Taboeira,"LINESTRING (-8.5871169 40.6431951, -8.5870415 40.6431385, -8.586961499999999 40.6430566)",50
5057,,"LINESTRING (-8.6157035 40.666573, -8.615716300000001 40.6666135, -8.615745799999999 40.6666487, -8.6157886 40.6666748, -8.6158403 40.6666889, -8.615895200000001 40.6666896)",50
5058,Rua João Francisco do Casal,"LINESTRING (-8.6178331 40.6538698, -8.617972699999999 40.6539275)",50
5059,Travessa de Milão,"LINESTRING (-8.6178331 40.6538698, -8.6177858 40.6539815)",50
5060,Travessa de Milão,"LINESTRING (-8.6176999 40.6542682, -8.6177302 40.6542105, -8.6177616 40.6540932, -8.6177858 40.6539815)",50
5061,Travessa de Milão,"LINESTRING (-8.6176999 40.6542682, -8.617723 40.6543323, -8.6177498 40.6544584, -8.617771299999999 40.6545683, -8.617785 40.6546302, -8.617803500000001 40.6547108, -8.617817199999999 40.6547726, -8.617817199999999 40.654854, -8.617774199999999 40.6549476, -8.617678700000001 40.6551868)",50
5062,Rua Nova do Milão,"LINESTRING (-8.6176999 40.6542682, -8.6175353 40.6542956, -8.6172965 40.6543489, -8.6169666 40.6544217, -8.616647499999999 40.6544913, -8.6163256 40.6546053, -8.615984900000001 40.6546944, -8.6156588 40.6547959, -8.615435099999999 40.654882, -8.615054199999999 40.6550122, -8.6146969 40.6551624, -8.6144722 40.6552804, -8.614327299999999 40.6553496, -8.614209300000001 40.6554025, -8.6138928 40.6555572, -8.6133939 40.6558054, -8.6131767 40.6558547, -8.6129862 40.6558787, -8.6127717 40.6559112, -8.612486000000001 40.655942, -8.612111799999999 40.6559886, -8.611728299999999 40.6560459, -8.611457400000001 40.6560862)",50
5063,Estrada da Ria,"LINESTRING (-8.6609496 40.6440106, -8.660826999999999 40.6440158)",50
5064,Estrada da Ria,"LINESTRING (-8.6609496 40.6440106, -8.6611216 40.6439717, -8.661244 40.6439109, -8.661823999999999 40.6434207, -8.6627574 40.6425618, -8.662943 40.6423407, -8.6630471 40.6420978, -8.6630503 40.6420153)",50
5065,,"LINESTRING (-8.671275400000001 40.6360534, -8.670995 40.6361289)",50
5066,,"LINESTRING (-8.671275400000001 40.6360534, -8.6720404 40.6358652, -8.6740569 40.63545, -8.674304899999999 40.6354635, -8.6744916 40.6355493, -8.674599499999999 40.6356965, -8.6753096 40.6370095)",50
5067,Rua do Parque Desportivo,"LINESTRING (-8.539585600000001 40.6143551, -8.539585600000001 40.6144472)",50
5068,Rua do Parque Desportivo,"LINESTRING (-8.539585600000001 40.6143551, -8.539421000000001 40.6139292, -8.539054399999999 40.6132987)",50
5069,,"LINESTRING (-8.539585600000001 40.6143551, -8.5403979 40.6141255, -8.540483699999999 40.6140115)",50
5070,Rua Pricesa Santa Joana,"LINESTRING (-8.6214674 40.6319355, -8.6212099 40.631999)",50
5071,,"LINESTRING (-8.6214674 40.6319355, -8.621477499999999 40.6320908)",50
5072,Rua Pricesa Santa Joana,"LINESTRING (-8.6214674 40.6319355, -8.622043700000001 40.6316838, -8.6224416 40.631443, -8.6229707 40.6310577, -8.623054 40.6309591, -8.623154 40.6307422)",50
5073,Travessa de Milão,"LINESTRING (-8.6177858 40.6539815, -8.6178331 40.6538698)",50
5074,Travessa de Milão,"LINESTRING (-8.6177858 40.6539815, -8.6177616 40.6540932, -8.6177302 40.6542105, -8.6176999 40.6542682)",50
5075,Rua das Flores,"LINESTRING (-8.6177858 40.6539815, -8.6176902 40.6540037, -8.617259199999999 40.6540006, -8.6164626 40.6539255, -8.615808100000001 40.6538482, -8.614560900000001 40.6534105, -8.6135872 40.6530953, -8.613099099999999 40.6530953, -8.6126179 40.6532573)",50
5076,Rua do Parque Desportivo,"LINESTRING (-8.539054399999999 40.6132987, -8.538882299999999 40.6128841, -8.538844900000001 40.6126228, -8.538807500000001 40.6123729, -8.53877 40.6122423, -8.538508200000001 40.61168, -8.538508200000001 40.6115096, -8.5382731 40.6109477)",50
5077,Rua do Parque Desportivo,"LINESTRING (-8.539054399999999 40.6132987, -8.539421000000001 40.6139292, -8.539585600000001 40.6143551)",50
5078,Rua Doutor Manuel Amador da Cruz,"LINESTRING (-8.539054399999999 40.6132987, -8.5381502 40.6134658, -8.5373938 40.6135309, -8.537178000000001 40.6136226)",50
5079,,"LINESTRING (-8.621477499999999 40.6320908, -8.621919 40.6322422, -8.6220906 40.6323213)",50
5080,Rua José Estévão,"LINESTRING (-8.6533146 40.6415442, -8.6533313 40.6415746, -8.6533091 40.6416388, -8.653219699999999 40.6420629, -8.6531012 40.6422773, -8.652757599999999 40.6428577, -8.6527364 40.6429013)",50
5081,Rua Viana do Castelo,"LINESTRING (-8.6533146 40.6415442, -8.6534192 40.6415036, -8.6535045 40.6414816, -8.6536062 40.64146)",50
5082,Rua de Pêro Fernandes,"LINESTRING (-8.5382731 40.6109477, -8.537959499999999 40.6109224)",50
5083,Rua do Parque Desportivo,"LINESTRING (-8.5382731 40.6109477, -8.538508200000001 40.6115096, -8.538508200000001 40.61168, -8.53877 40.6122423, -8.538807500000001 40.6123729, -8.538844900000001 40.6126228, -8.538882299999999 40.6128841, -8.539054399999999 40.6132987)",50
5084,Rua de Pêro Fernandes,"LINESTRING (-8.5382731 40.6109477, -8.538437699999999 40.6109569, -8.5390994 40.6108822, -8.5405239 40.610963, -8.540968899999999 40.6109605, -8.541515 40.6107681)",50
5085,,"LINESTRING (-8.6345659 40.6353775, -8.634569900000001 40.6355339, -8.634563 40.6356162, -8.634523400000001 40.6356979, -8.634388 40.635848, -8.6343266 40.6359437, -8.6342988 40.6360539, -8.634299499999999 40.6361859, -8.634408799999999 40.6364615, -8.6345312 40.6367167, -8.6345714 40.6368543, -8.6345805 40.6369631, -8.6345735 40.6370719, -8.6345069 40.6372797, -8.6342619 40.6376438)",50
5086,,"LINESTRING (-8.6345659 40.6353775, -8.634619199999999 40.6354426, -8.634690300000001 40.6354971, -8.6347757 40.6355381, -8.634870899999999 40.6355636, -8.6349713 40.6355723)",50
5087,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.6518128 40.6418778, -8.6512426 40.6419915, -8.6510219 40.6420394)",50
5088,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.6497779 40.6422889, -8.6492097 40.6423969)",50
5089,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.6492097 40.6423969, -8.649108699999999 40.642464, -8.648384 40.6426106, -8.648329800000001 40.6426227, -8.6482391 40.6426528, -8.648220200000001 40.6426776, -8.648171100000001 40.642742)",50
5090,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.6492097 40.6423969, -8.6483685 40.6425738, -8.6483147 40.6425851, -8.648094 40.6426165)",50
5091,Rua das Areias de Vilar,"LINESTRING (-8.62893 40.6281071, -8.628867100000001 40.628252, -8.6287637 40.6285332, -8.628700500000001 40.6286528, -8.628605200000001 40.6288333)",40
5092,Rua das Areias de Vilar,"LINESTRING (-8.62893 40.6281071, -8.6290262 40.6278289, -8.629029299999999 40.6276233)",40
5093,Rua Pinhal,"LINESTRING (-8.62893 40.6281071, -8.628984900000001 40.6280727, -8.6290142 40.6280619, -8.629057899999999 40.6280553, -8.6291259 40.6280562, -8.6295339 40.6282597, -8.6297046 40.6283423, -8.6298727 40.6284453, -8.6299201 40.6284888, -8.630025699999999 40.6286047, -8.630306300000001 40.6289097, -8.6308521 40.6294949)",40
5094,Rua Engenheiro Silvério Pereira da Silva,"LINESTRING (-8.648094 40.6426165, -8.648076700000001 40.6425564, -8.6479366 40.6421815, -8.647815899999999 40.641879)",50
5095,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.648094 40.6426165, -8.6472297 40.6427827, -8.646795600000001 40.6428746, -8.6467373 40.6428872, -8.646581100000001 40.6429211)",50
5096,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.647478100000001 40.6428846, -8.6475556 40.6428203, -8.647993899999999 40.6427351, -8.648054200000001 40.6426956, -8.648094 40.6426165)",50
5097,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.647478100000001 40.6428846, -8.647583300000001 40.6428623, -8.648011500000001 40.6427747, -8.648171100000001 40.642742)",50
5098,Rua Engenheiro Oudinot,"LINESTRING (-8.646581100000001 40.6429211, -8.646565600000001 40.642863, -8.6464412 40.6424558, -8.6464298 40.6424142, -8.6464236 40.6423834)",50
5099,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.646581100000001 40.6429211, -8.6448897 40.6432686, -8.644656400000001 40.6433095, -8.644349999999999 40.6433698)",50
5100,"['Avenida Doutor Lourenço Peixinho', 'Avenida Vasco Branco']","LINESTRING (-8.637014199999999 40.6429588, -8.637321 40.6430325, -8.637877400000001 40.6432294, -8.6385547 40.6434359, -8.6394068 40.6436469, -8.6410062 40.644022, -8.641219599999999 40.6440449, -8.6413479 40.6440464, -8.6414945 40.6440327, -8.6421207 40.6439049, -8.6433129 40.6436721, -8.643994599999999 40.6435447, -8.644059199999999 40.6435449)",50
5101,Avenida Vasco Branco,"LINESTRING (-8.637014199999999 40.6429588, -8.6372824 40.6430747, -8.6377127 40.6432412)",50
5102,Avenida Vasco Branco,"LINESTRING (-8.637302200000001 40.6429426, -8.636317 40.6425917, -8.636191500000001 40.6425472, -8.6361189 40.6424964, -8.636078400000001 40.642446)",50
5103,Rua Doutor Lourenço Peixinho,"LINESTRING (-8.645898600000001 40.6431994, -8.6460256 40.6431257, -8.646486400000001 40.6430385, -8.6465222 40.6430234, -8.646541600000001 40.6430051, -8.646545100000001 40.6429976, -8.646581100000001 40.6429211)",50
5104,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.645898600000001 40.6431994, -8.6464999 40.6430815, -8.6466501 40.6430508)",50
5105,Arrocheiras de Cima,"LINESTRING (-8.6236578 40.6634034, -8.623955 40.6633855, -8.6241615 40.663287)",50
5106,Arrocheiras de Cima,"LINESTRING (-8.6236578 40.6634034, -8.6233208 40.6634175, -8.623220399999999 40.6633944)",50
5107,Beco das Arrocheiras de Cima,"LINESTRING (-8.6236578 40.6634034, -8.623645099999999 40.6636696, -8.6236294 40.6637586, -8.6235903 40.6638635, -8.623514699999999 40.6640159, -8.6234886 40.664099, -8.623501600000001 40.6641406, -8.623548599999999 40.6641881, -8.6236373 40.6642732, -8.6236634 40.6643286, -8.623642500000001 40.6644196, -8.623608600000001 40.664477, -8.623572100000001 40.6645245, -8.623535499999999 40.6645581)",50
5108,Avenida Doutor Lourenço Peixinho,"LINESTRING (-8.6440631 40.643433, -8.643823100000001 40.6434807, -8.643488899999999 40.6435372, -8.6433494 40.643553, -8.6431843 40.6435707, -8.6430752 40.6435927, -8.641978 40.6438135)",50
5109,"['Avenida Doutor Lourenço Peixinho', 'Avenida Vasco Branco']","LINESTRING (-8.6440631 40.643433, -8.6439697 40.6434811, -8.643738600000001 40.6435267, -8.643561200000001 40.6435701, -8.6432878 40.6436241, -8.643227899999999 40.6436362, -8.6430674 40.6436687, -8.6429259 40.6436973, -8.642783700000001 40.643726, -8.6426569 40.6437516, -8.6425483 40.6437736, -8.642447600000001 40.643794, -8.642358700000001 40.6438119, -8.642279800000001 40.6438279, -8.6422139 40.6438412, -8.6421502 40.6438541, -8.642108 40.6438626, -8.6414826 40.643992, -8.6413441 40.6440083, -8.6412245 40.6440054, -8.6410269 40.6439829, -8.6394264 40.6436018, -8.6385732 40.6433936, -8.6379097 40.6431909, -8.637504 40.6430431, -8.637302200000001 40.6429426)",50
5110,Rua Doutor Alberto Souto,"LINESTRING (-8.6484568 40.6435091, -8.648339 40.6431929)",50
5111,Rua Doutor Alberto Souto,"LINESTRING (-8.6484568 40.6435091, -8.6485352 40.6437199)",50
5112,Rua Doutor Alberto Souto,"LINESTRING (-8.6484568 40.6435091, -8.6484367 40.6436053, -8.6483577 40.643657)",50
5113,Travessa das Arrocheiras de Cima,"LINESTRING (-8.6241615 40.663287, -8.624113599999999 40.663646, -8.624156299999999 40.6638209, -8.624150200000001 40.6638734, -8.6239428 40.6642336)",50
5114,"['Arrocheiras de Cima', 'Arrocheiras de Baixo']","LINESTRING (-8.6241615 40.663287, -8.624228499999999 40.6632169, -8.624318799999999 40.6631708, -8.624941 40.6631112, -8.6250891 40.663121, -8.625477099999999 40.6632148)",50
5115,Arrocheiras de Cima,"LINESTRING (-8.6241615 40.663287, -8.623955 40.6633855, -8.6236578 40.6634034)",50
5116,Rua Santa Maria da Feira,"LINESTRING (-8.649395999999999 40.6315514, -8.6493219 40.6310337, -8.649225299999999 40.6303582)",50
5117,Rua Santa Maria da Feira,"LINESTRING (-8.649395999999999 40.6315514, -8.649463600000001 40.6320502, -8.6494813 40.6321813, -8.649494199999999 40.6322899)",50
5118,Rua Doutor Alberto Souto,"LINESTRING (-8.6483577 40.643657, -8.647109499999999 40.6439157, -8.647008400000001 40.6439339, -8.6469503 40.6439478)",50
5119,Rua do General Costa Cascais,"LINESTRING (-8.6263614 40.6470399, -8.626483199999999 40.6472409, -8.6265201 40.6473017)",50
